Date,Close USD
18-May-17,"1,888.65"
17-May-17,"1,839.09"
16-May-17,"1,734.45"
15-May-17,"1,738.43"
14-May-17,"1,808.91"
13-May-17,"1,804.91"
12-May-17,"1,724.24"
11-May-17,"1,848.57"
10-May-17,"1,787.13"
09-May-17,"1,755.36"
08-May-17,"1,723.35"
07-May-17,"1,596.71"
06-May-17,"1,578.80"
05-May-17,"1,555.45"
04-May-17,"1,537.67"
03-May-17,"1,490.09"
02-May-17,"1,452.82"
01-May-17,"1,421.60"
30-Apr-17,"1,347.89"
29-Apr-17,"1,321.79"
28-Apr-17,"1,316.48"
27-Apr-17,"1,317.73"
26-Apr-17,"1,281.08"
25-Apr-17,"1,265.49"
24-Apr-17,"1,250.15"
23-Apr-17,"1,207.21"
22-Apr-17,"1,231.71"
21-Apr-17,"1,222.05"
20-Apr-17,"1,229.08"
19-Apr-17,"1,210.29"
18-Apr-17,"1,211.67"
17-Apr-17,"1,193.91"
16-Apr-17,"1,182.94"
15-Apr-17,"1,172.52"
14-Apr-17,"1,167.54"
13-Apr-17,"1,169.28"
12-Apr-17,"1,200.37"
11-Apr-17,"1,205.01"
10-Apr-17,"1,187.13"
09-Apr-17,"1,187.87"
08-Apr-17,"1,175.95"
07-Apr-17,"1,176.90"
06-Apr-17,"1,182.68"
05-Apr-17,"1,124.78"
04-Apr-17,"1,133.25"
03-Apr-17,"1,143.81"
02-Apr-17,"1,102.17"
01-Apr-17,"1,080.50"
31-Mar-17,"1,071.79"
30-Mar-17,"1,026.43"
29-Mar-17,"1,039.97"
28-Mar-17,"1,047.15"
27-Mar-17,"1,045.77"
26-Mar-17,966.72
25-Mar-17,972.78
24-Mar-17,937.52
23-Mar-17,"1,038.59"
22-Mar-17,"1,049.14"
21-Mar-17,"1,120.54"
20-Mar-17,"1,054.23"
19-Mar-17,"1,036.74"
18-Mar-17,973.82
17-Mar-17,"1,100.23"
16-Mar-17,"1,187.81"
15-Mar-17,"1,249.61"
14-Mar-17,"1,240.00"
13-Mar-17,"1,231.92"
12-Mar-17,"1,221.38"
11-Mar-17,"1,175.83"
10-Mar-17,"1,116.72"
09-Mar-17,"1,188.49"
08-Mar-17,"1,150.00"
07-Mar-17,"1,223.54"
06-Mar-17,"1,272.83"
05-Mar-17,"1,267.12"
04-Mar-17,"1,255.15"
03-Mar-17,"1,274.99"
02-Mar-17,"1,251.01"
01-Mar-17,"1,222.50"
28-Feb-17,"1,179.97"
27-Feb-17,"1,179.97"
26-Feb-17,"1,165.20"
25-Feb-17,"1,143.84"
24-Feb-17,"1,173.68"
23-Feb-17,"1,166.72"
22-Feb-17,"1,117.44"
21-Feb-17,"1,115.30"
20-Feb-17,"1,079.98"
19-Feb-17,"1,047.87"
18-Feb-17,"1,054.42"
17-Feb-17,"1,046.21"
16-Feb-17,"1,027.44"
15-Feb-17,"1,007.48"
14-Feb-17,"1,004.55"
13-Feb-17,990.64
12-Feb-17,999.18
11-Feb-17,"1,004.45"
10-Feb-17,988.67
09-Feb-17,994.38
08-Feb-17,"1,063.07"
07-Feb-17,"1,061.35"
06-Feb-17,"1,038.15"
05-Feb-17,"1,027.34"
04-Feb-17,"1,042.90"
03-Feb-17,"1,029.91"
02-Feb-17,"1,011.80"
01-Feb-17,989.02
31-Jan-17,970.4
30-Jan-17,920.38
29-Jan-17,919.5
28-Jan-17,921.59
27-Jan-17,919.75
26-Jan-17,917.59
25-Jan-17,901.54
24-Jan-17,892.69
23-Jan-17,921.01
22-Jan-17,924.67
21-Jan-17,921.79
20-Jan-17,895.03
19-Jan-17,899.07
18-Jan-17,886.62
17-Jan-17,907.94
16-Jan-17,831.53
15-Jan-17,821.8
14-Jan-17,818.41
13-Jan-17,823.98
12-Jan-17,804.83
11-Jan-17,777.76
10-Jan-17,907.68
09-Jan-17,902.83
08-Jan-17,911.2
07-Jan-17,908.59
06-Jan-17,902.2
05-Jan-17,"1,013.38"
04-Jan-17,"1,154.73"
03-Jan-17,"1,043.84"
02-Jan-17,"1,021.75"
01-Jan-17,998.33
31-Dec-16,963.74
30-Dec-16,961.24
29-Dec-16,973.5
28-Dec-16,975.92
27-Dec-16,933.2
26-Dec-16,907.61
25-Dec-16,896.18
24-Dec-16,898.82
23-Dec-16,921.98
22-Dec-16,864.54
21-Dec-16,834.28
20-Dec-16,800.88
19-Dec-16,792.71
18-Dec-16,790.53
17-Dec-16,790.83
16-Dec-16,784.91
15-Dec-16,778.09
14-Dec-16,781.48
13-Dec-16,780.56
12-Dec-16,780.09
11-Dec-16,769.73
10-Dec-16,774.65
09-Dec-16,772.79
08-Dec-16,770.81
07-Dec-16,768.13
06-Dec-16,764.22
05-Dec-16,758.7
04-Dec-16,773.87
03-Dec-16,771.16
02-Dec-16,777.94
01-Dec-16,756.77
30-Nov-16,745.69
29-Nov-16,735.6
28-Nov-16,735.81
27-Nov-16,732.03
26-Nov-16,735.38
25-Nov-16,741.65
24-Nov-16,740.29
23-Nov-16,744.59
22-Nov-16,751.35
21-Nov-16,739.25
20-Nov-16,731.03
19-Nov-16,751.62
18-Nov-16,751.59
17-Nov-16,740.98
16-Nov-16,744.2
15-Nov-16,711.62
14-Nov-16,705.02
13-Nov-16,702.03
12-Nov-16,705.05
11-Nov-16,716.41
10-Nov-16,715.53
09-Nov-16,723.27
08-Nov-16,709.85
07-Nov-16,703.13
06-Nov-16,711.52
05-Nov-16,703.42
04-Nov-16,703.23
03-Nov-16,688.7
02-Nov-16,740.83
01-Nov-16,729.79
31-Oct-16,700.97
30-Oct-16,701.86
29-Oct-16,714.48
28-Oct-16,689.65
27-Oct-16,688.31
26-Oct-16,678.3
25-Oct-16,657.59
24-Oct-16,653.76
23-Oct-16,657.07
22-Oct-16,657.29
21-Oct-16,632.83
20-Oct-16,630.86
19-Oct-16,630.52
18-Oct-16,637.96
17-Oct-16,639.19
16-Oct-16,641.63
15-Oct-16,638.65
14-Oct-16,640.38
13-Oct-16,636.79
12-Oct-16,636.19
11-Oct-16,641.07
10-Oct-16,618.99
09-Oct-16,616.75
08-Oct-16,619.11
07-Oct-16,617.12
06-Oct-16,613.02
05-Oct-16,612.51
04-Oct-16,610.2
03-Oct-16,612.13
02-Oct-16,610.89
01-Oct-16,613.98
30-Sep-16,609.73
29-Sep-16,605.69
28-Sep-16,604.73
27-Sep-16,606.17
26-Sep-16,608.04
25-Sep-16,600.83
24-Sep-16,602.63
23-Sep-16,602.84
22-Sep-16,596.3
21-Sep-16,597.15
20-Sep-16,608.31
19-Sep-16,609.23
18-Sep-16,609.87
17-Sep-16,605.98
16-Sep-16,606.97
15-Sep-16,607.16
14-Sep-16,610.68
13-Sep-16,609.24
12-Sep-16,608.24
11-Sep-16,606.72
10-Sep-16,623.51
09-Sep-16,622.86
08-Sep-16,626.32
07-Sep-16,614.54
06-Sep-16,610.44
05-Sep-16,606.59
04-Sep-16,608.63
03-Sep-16,598.21
02-Sep-16,575.54
01-Sep-16,572.3
31-Aug-16,575.47
30-Aug-16,577.5
29-Aug-16,574.11
28-Aug-16,573.91
27-Aug-16,569.95
26-Aug-16,579.65
25-Aug-16,577.76
24-Aug-16,580.18
23-Aug-16,583.41
22-Aug-16,586.75
21-Aug-16,581.31
20-Aug-16,581.7
19-Aug-16,575.63
18-Aug-16,574.32
17-Aug-16,573.22
16-Aug-16,577.44
15-Aug-16,567.24
14-Aug-16,570.47
13-Aug-16,585.59
12-Aug-16,587.56
11-Aug-16,589.12
10-Aug-16,592.1
09-Aug-16,587.8
08-Aug-16,591.05
07-Aug-16,592.69
06-Aug-16,587.78
05-Aug-16,575.04
04-Aug-16,578.29
03-Aug-16,566.35
02-Aug-16,547.47
01-Aug-16,606.27
31-Jul-16,624.68
30-Jul-16,655.05
29-Jul-16,656.99
28-Jul-16,655.03
27-Jul-16,654.35
26-Jul-16,651.78
25-Jul-16,654.1
24-Jul-16,661.28
23-Jul-16,655.56
22-Jul-16,650.62
21-Jul-16,665.01
20-Jul-16,665.68
19-Jul-16,672.86
18-Jul-16,673.11
17-Jul-16,679.46
16-Jul-16,660.77
15-Jul-16,663.26
14-Jul-16,658.08
13-Jul-16,654.47
12-Jul-16,664.55
11-Jul-16,647.66
10-Jul-16,649.36
09-Jul-16,650.96
08-Jul-16,666.52
07-Jul-16,640.56
06-Jul-16,677.33
05-Jul-16,670.63
04-Jul-16,683.66
03-Jul-16,658.66
02-Jul-16,703.7
01-Jul-16,676.3
30-Jun-16,673.34
29-Jun-16,639.89
28-Jun-16,647
27-Jun-16,655.28
26-Jun-16,629.37
25-Jun-16,665.12
24-Jun-16,665.3
23-Jun-16,623.98
22-Jun-16,596.12
21-Jun-16,666.65
20-Jun-16,737.23
19-Jun-16,763.78
18-Jun-16,756.23
17-Jun-16,748.91
16-Jun-16,766.31
15-Jun-16,694.47
14-Jun-16,685.56
13-Jun-16,704.38
12-Jun-16,672.78
11-Jun-16,606.73
10-Jun-16,577.47
09-Jun-16,574.63
08-Jun-16,581.65
07-Jun-16,576.6
06-Jun-16,585.54
05-Jun-16,574.98
04-Jun-16,572.73
03-Jun-16,569.19
02-Jun-16,537.97
01-Jun-16,536.92
31-May-16,531.39
30-May-16,533.86
29-May-16,526.23
28-May-16,530.04
27-May-16,473.46
26-May-16,453.38
25-May-16,449.6
24-May-16,445.98
23-May-16,444.15
22-May-16,439.32
21-May-16,443.19
20-May-16,442.68
19-May-16,438.71
18-May-16,454.62
17-May-16,453.78
16-May-16,454.16
15-May-16,457.57
14-May-16,455.67
13-May-16,455.67
12-May-16,454.77
11-May-16,452.73
10-May-16,450.89
09-May-16,460.48
08-May-16,458.55
07-May-16,458.54
06-May-16,459.6
05-May-16,447.98
04-May-16,446.72
03-May-16,450.3
02-May-16,444.67
01-May-16,451.88
30-Apr-16,448.32
29-Apr-16,455.1
28-Apr-16,449.01
27-Apr-16,444.69
26-Apr-16,466.09
25-Apr-16,461.43
24-Apr-16,458.55
23-Apr-16,450.28
22-Apr-16,445.74
21-Apr-16,449.42
20-Apr-16,441.39
19-Apr-16,435.51
18-Apr-16,428.59
17-Apr-16,427.4
16-Apr-16,430.57
15-Apr-16,429.71
14-Apr-16,424.28
13-Apr-16,423.73
12-Apr-16,425.19
11-Apr-16,422.48
10-Apr-16,421.56
09-Apr-16,419.41
08-Apr-16,420.35
07-Apr-16,422.74
06-Apr-16,423.41
05-Apr-16,424.03
04-Apr-16,421.44
03-Apr-16,420.9
02-Apr-16,420.87
01-Apr-16,417.96
31-Mar-16,416.73
30-Mar-16,414.82
29-Mar-16,416.52
28-Mar-16,424.23
27-Mar-16,426.77
26-Mar-16,417.95
25-Mar-16,417.18
24-Mar-16,416.39
23-Mar-16,418.04
22-Mar-16,418.09
21-Mar-16,413.31
20-Mar-16,413.76
19-Mar-16,410.44
18-Mar-16,409.55
17-Mar-16,420.62
16-Mar-16,417.01
15-Mar-16,416.83
14-Mar-16,416.44
13-Mar-16,414.07
12-Mar-16,411.62
11-Mar-16,421.69
10-Mar-16,417.13
09-Mar-16,414.86
08-Mar-16,413.97
07-Mar-16,414.32
06-Mar-16,407.71
05-Mar-16,400.57
04-Mar-16,410.94
03-Mar-16,421.65
02-Mar-16,423.99
01-Mar-16,435.12
29-Feb-16,437.7
28-Feb-16,433.5
27-Feb-16,432.52
26-Feb-16,432.15
25-Feb-16,424.54
24-Feb-16,424.95
23-Feb-16,420.74
22-Feb-16,437.75
21-Feb-16,438.8
20-Feb-16,437.16
19-Feb-16,420.79
18-Feb-16,422.37
17-Feb-16,416.32
16-Feb-16,407.49
15-Feb-16,400.18
14-Feb-16,407.23
13-Feb-16,391.86
12-Feb-16,384.26
11-Feb-16,379.65
10-Feb-16,381.65
09-Feb-16,376.03
08-Feb-16,373.45
07-Feb-16,376.62
06-Feb-16,376.52
05-Feb-16,386.55
04-Feb-16,389.59
03-Feb-16,369.95
02-Feb-16,374.45
01-Feb-16,373.06
31-Jan-16,368.77
30-Jan-16,378.26
29-Jan-16,379.47
28-Jan-16,380.29
27-Jan-16,394.97
26-Jan-16,392.15
25-Jan-16,391.73
24-Jan-16,402.97
23-Jan-16,387.49
22-Jan-16,382.49
21-Jan-16,410.26
20-Jan-16,420.23
19-Jan-16,380.15
18-Jan-16,387.17
17-Jan-16,382.3
16-Jan-16,387.54
15-Jan-16,364.33
14-Jan-16,430.31
13-Jan-16,432.37
12-Jan-16,435.69
11-Jan-16,448.43
10-Jan-16,447.99
09-Jan-16,447.61
08-Jan-16,453.23
07-Jan-16,458.05
06-Jan-16,429.11
05-Jan-16,431.96
04-Jan-16,433.09
03-Jan-16,430.01
02-Jan-16,433.44
01-Jan-16,434.33
31-Dec-15,430.57
30-Dec-15,426.62
29-Dec-15,432.98
28-Dec-15,422.28
27-Dec-15,422.82
26-Dec-15,417.27
25-Dec-15,455.65
24-Dec-15,454.98
23-Dec-15,442.4
22-Dec-15,436.57
21-Dec-15,438.64
20-Dec-15,442.68
19-Dec-15,462.32
18-Dec-15,463.62
17-Dec-15,456.08
16-Dec-15,454.93
15-Dec-15,465.32
14-Dec-15,444.18
13-Dec-15,433.76
12-Dec-15,435
11-Dec-15,451.94
10-Dec-15,415.48
09-Dec-15,417.56
08-Dec-15,415.56
07-Dec-15,395.54
06-Dec-15,388.78
05-Dec-15,388.95
04-Dec-15,363.18
03-Dec-15,361.05
02-Dec-15,359.19
01-Dec-15,362.49
30-Nov-15,377.32
29-Nov-15,371.29
28-Nov-15,357.38
27-Nov-15,358.04
26-Nov-15,352.68
25-Nov-15,328.21
24-Nov-15,320.05
23-Nov-15,323.05
22-Nov-15,324.54
21-Nov-15,326.93
20-Nov-15,322.02
19-Nov-15,326.15
18-Nov-15,334.59
17-Nov-15,335.09
16-Nov-15,330.75
15-Nov-15,320.17
14-Nov-15,332.91
13-Nov-15,336.75
12-Nov-15,338.15
11-Nov-15,311.08
10-Nov-15,336.82
09-Nov-15,380.26
08-Nov-15,373.37
07-Nov-15,386.48
06-Nov-15,374.47
05-Nov-15,386.35
04-Nov-15,411.56
03-Nov-15,403.42
02-Nov-15,361.19
01-Nov-15,325.43
31-Oct-15,314.17
30-Oct-15,328.02
29-Oct-15,313.86
28-Oct-15,304.62
27-Oct-15,293.79
26-Oct-15,285.3
25-Oct-15,283.68
24-Oct-15,281.65
23-Oct-15,276.5
22-Oct-15,274.02
21-Oct-15,266.27
20-Oct-15,269.46
19-Oct-15,263.44
18-Oct-15,261.64
17-Oct-15,270.64
16-Oct-15,262.87
15-Oct-15,254.32
14-Oct-15,251.99
13-Oct-15,249.51
12-Oct-15,245.31
11-Oct-15,247.05
10-Oct-15,244.94
09-Oct-15,243.93
08-Oct-15,242.3
07-Oct-15,242.97
06-Oct-15,246.06
05-Oct-15,240.38
04-Oct-15,238.26
03-Oct-15,238.73
02-Oct-15,237.29
01-Oct-15,237.55
30-Sep-15,236.06
29-Sep-15,236.69
28-Sep-15,239.14
27-Sep-15,232.76
26-Sep-15,234.34
25-Sep-15,235.14
24-Sep-15,234.53
23-Sep-15,230.28
22-Sep-15,230.62
21-Sep-15,227.09
20-Sep-15,231.21
19-Sep-15,231.49
18-Sep-15,232.98
17-Sep-15,229.81
16-Sep-15,229.09
15-Sep-15,230.3
14-Sep-15,230.64
13-Sep-15,230.51
12-Sep-15,235.23
11-Sep-15,240.11
10-Sep-15,238.48
09-Sep-15,238.17
08-Sep-15,243.61
07-Sep-15,239.85
06-Sep-15,239.84
05-Sep-15,235.02
04-Sep-15,230.3
03-Sep-15,227.18
02-Sep-15,229.28
01-Sep-15,228.12
31-Aug-15,230.06
30-Aug-15,228.76
29-Aug-15,229.78
28-Aug-15,231.4
27-Aug-15,224.77
26-Aug-15,225.83
25-Aug-15,221.61
24-Aug-15,210.49
23-Aug-15,228.17
22-Aug-15,230.39
21-Aug-15,232.57
20-Aug-15,235.35
19-Aug-15,226.68
18-Aug-15,211.08
17-Aug-15,257.98
16-Aug-15,258.51
15-Aug-15,261.55
14-Aug-15,265.68
13-Aug-15,264.08
12-Aug-15,266.38
11-Aug-15,270.39
10-Aug-15,264.47
09-Aug-15,265.08
08-Aug-15,261
07-Aug-15,279.58
06-Aug-15,278.58
05-Aug-15,281.88
04-Aug-15,285.22
03-Aug-15,281.23
02-Aug-15,282.61
01-Aug-15,281.6
31-Jul-15,284.65
30-Jul-15,287.72
29-Jul-15,289.59
28-Jul-15,294.43
27-Jul-15,293.62
26-Jul-15,292.69
25-Jul-15,288.7
24-Jul-15,288.28
23-Jul-15,276.05
22-Jul-15,277.22
21-Jul-15,275.83
20-Jul-15,278.98
19-Jul-15,273.61
18-Jul-15,274.9
17-Jul-15,279.47
16-Jul-15,278.09
15-Jul-15,285.83
14-Jul-15,287.46
13-Jul-15,292.05
12-Jul-15,310.87
11-Jul-15,293.11
10-Jul-15,284.89
09-Jul-15,269.23
08-Jul-15,270.79
07-Jul-15,266.21
06-Jul-15,269.03
05-Jul-15,271.91
04-Jul-15,260.89
03-Jul-15,256.34
02-Jul-15,255.41
01-Jul-15,258.62
30-Jun-15,263.07
29-Jun-15,257.06
28-Jun-15,249.01
27-Jun-15,250.99
26-Jun-15,243.59
25-Jun-15,242.8
24-Jun-15,240.51
23-Jun-15,244.3
22-Jun-15,246.99
21-Jun-15,243.94
20-Jun-15,245.21
19-Jun-15,244.61
18-Jun-15,249.01
17-Jun-15,249.28
16-Jun-15,250.9
15-Jun-15,236.82
14-Jun-15,233.54
13-Jun-15,232.4
12-Jun-15,229.98
11-Jun-15,229.71
10-Jun-15,228.8
09-Jun-15,229.05
08-Jun-15,228.49
07-Jun-15,222.88
06-Jun-15,225.62
05-Jun-15,224.95
04-Jun-15,224.32
03-Jun-15,225.87
02-Jun-15,225.8
01-Jun-15,222.93
31-May-15,230.19
30-May-15,233.35
29-May-15,237.1
28-May-15,237.41
27-May-15,237.28
26-May-15,237.12
25-May-15,237.11
24-May-15,240.95
23-May-15,238.87
22-May-15,240.35
21-May-15,235.34
20-May-15,234.02
19-May-15,231.95
18-May-15,233.13
17-May-15,236.8
16-May-15,236.15
15-May-15,237.6
14-May-15,236.93
13-May-15,236.38
12-May-15,241.11
11-May-15,242.16
10-May-15,240.3
09-May-15,241.83
08-May-15,243.86
07-May-15,237.33
06-May-15,229.78
05-May-15,236.12
04-May-15,239.02
03-May-15,240.36
02-May-15,234.93
01-May-15,232.08
30-Apr-15,236.15
29-Apr-15,225.81
28-Apr-15,225.85
27-Apr-15,229.29
26-Apr-15,219.43
25-Apr-15,226.39
24-Apr-15,231.27
23-Apr-15,236.46
22-Apr-15,234.18
21-Apr-15,235.27
20-Apr-15,224.63
19-Apr-15,222.6
18-Apr-15,223.36
17-Apr-15,222.88
16-Apr-15,228.57
15-Apr-15,223.83
14-Apr-15,219.16
13-Apr-15,224.59
12-Apr-15,236.15
11-Apr-15,236.55
10-Apr-15,236.07
09-Apr-15,243.68
08-Apr-15,245.02
07-Apr-15,253.18
06-Apr-15,255.49
05-Apr-15,260.6
04-Apr-15,253.7
03-Apr-15,254.32
02-Apr-15,253.01
01-Apr-15,247.27
31-Mar-15,244.22
30-Mar-15,247.53
29-Mar-15,242.71
28-Mar-15,252.8
27-Mar-15,247.03
26-Mar-15,248.53
25-Mar-15,246.2
24-Mar-15,245.6
23-Mar-15,266.74
22-Mar-15,267.96
21-Mar-15,260.02
20-Mar-15,261.75
19-Mar-15,260.93
18-Mar-15,256.3
17-Mar-15,285.51
16-Mar-15,290.59
15-Mar-15,286.39
14-Mar-15,281.89
13-Mar-15,285.34
12-Mar-15,294.35
11-Mar-15,296.38
10-Mar-15,291.76
09-Mar-15,289.61
08-Mar-15,274.35
07-Mar-15,276.26
06-Mar-15,272.72
05-Mar-15,276.18
04-Mar-15,273.09
03-Mar-15,281.7
02-Mar-15,275.67
01-Mar-15,260.2
28-Feb-15,254.26
27-Feb-15,253.83
26-Feb-15,236.43
25-Feb-15,237.47
24-Feb-15,238.74
23-Feb-15,238.89
22-Feb-15,235.98
21-Feb-15,244.53
20-Feb-15,243.78
19-Feb-15,240.28
18-Feb-15,236.33
17-Feb-15,243.61
16-Feb-15,233.84
15-Feb-15,234.82
14-Feb-15,257.32
13-Feb-15,235.43
12-Feb-15,221.76
11-Feb-15,219.18
10-Feb-15,219.84
09-Feb-15,220.11
08-Feb-15,223.41
07-Feb-15,227.75
06-Feb-15,222.27
05-Feb-15,217.11
04-Feb-15,226.85
03-Feb-15,227.27
02-Feb-15,238.23
01-Feb-15,226.97
31-Jan-15,217.46
30-Jan-15,226.43
29-Jan-15,233.51
28-Jan-15,233.91
27-Jan-15,263.48
26-Jan-15,273.47
25-Jan-15,253.72
24-Jan-15,247.85
23-Jan-15,232.88
22-Jan-15,233.41
21-Jan-15,226.9
20-Jan-15,211.32
19-Jan-15,214.86
18-Jan-15,210.34
17-Jan-15,199.26
16-Jan-15,208.1
15-Jan-15,209.84
14-Jan-15,178.1
13-Jan-15,225.86
12-Jan-15,267.8
11-Jan-15,265.66
10-Jan-15,274.8
09-Jan-15,290.41
08-Jan-15,283.35
07-Jan-15,294.34
06-Jan-15,286.19
05-Jan-15,274.47
04-Jan-15,264.2
03-Jan-15,281.08
02-Jan-15,315.03
01-Jan-15,314.25
31-Dec-14,320.19
30-Dec-14,310.74
29-Dec-14,312.67
28-Dec-14,317.24
27-Dec-14,315.86
26-Dec-14,327.92
25-Dec-14,319.01
24-Dec-14,322.53
23-Dec-14,334.57
22-Dec-14,331.89
21-Dec-14,320.84
20-Dec-14,329.96
19-Dec-14,317.84
18-Dec-14,311.4
17-Dec-14,319.78
16-Dec-14,327.06
15-Dec-14,345.35
14-Dec-14,351.63
13-Dec-14,347.38
12-Dec-14,352.54
11-Dec-14,350.51
10-Dec-14,346.36
09-Dec-14,352.22
08-Dec-14,361.91
07-Dec-14,375.1
06-Dec-14,374.79
05-Dec-14,376.85
04-Dec-14,369.6
03-Dec-14,375.01
02-Dec-14,381.32
01-Dec-14,379.24
30-Nov-14,378.05
29-Nov-14,375.49
28-Nov-14,376.45
27-Nov-14,369.67
26-Nov-14,368.37
25-Nov-14,375.35
24-Nov-14,376.9
23-Nov-14,367.57
22-Nov-14,352.92
21-Nov-14,350.85
20-Nov-14,357.84
19-Nov-14,380.55
18-Nov-14,375.2
17-Nov-14,387.41
16-Nov-14,387.88
15-Nov-14,376.13
14-Nov-14,397.82
13-Nov-14,420.73
12-Nov-14,423.56
11-Nov-14,367.7
10-Nov-14,366.92
09-Nov-14,363.26
08-Nov-14,345.49
07-Nov-14,342.42
06-Nov-14,349.29
05-Nov-14,339.49
04-Nov-14,330.49
03-Nov-14,327.55
02-Nov-14,325.89
01-Nov-14,325.75
31-Oct-14,338.32
30-Oct-14,345.3
29-Oct-14,335.59
28-Oct-14,357.62
27-Oct-14,352.99
26-Oct-14,354.7
25-Oct-14,347.27
24-Oct-14,358.35
23-Oct-14,358.42
22-Oct-14,383.16
21-Oct-14,386.48
20-Oct-14,382.85
19-Oct-14,389.55
18-Oct-14,391.44
17-Oct-14,383.76
16-Oct-14,382.56
15-Oct-14,394.77
14-Oct-14,400.87
13-Oct-14,390.41
12-Oct-14,378.55
11-Oct-14,362.3
10-Oct-14,361.56
09-Oct-14,365.03
08-Oct-14,352.94
07-Oct-14,336.19
06-Oct-14,330.08
05-Oct-14,320.51
04-Oct-14,328.87
03-Oct-14,359.51
02-Oct-14,375.07
01-Oct-14,383.61
30-Sep-14,386.94
29-Sep-14,375.47
28-Sep-14,377.18
27-Sep-14,399.52
26-Sep-14,404.42
25-Sep-14,411.57
24-Sep-14,423.2
23-Sep-14,435.79
22-Sep-14,402.15
21-Sep-14,398.82
20-Sep-14,408.9
19-Sep-14,394.8
18-Sep-14,424.44
17-Sep-14,457.33
16-Sep-14,466.06
15-Sep-14,475.37
14-Sep-14,477.89
13-Sep-14,479
12-Sep-14,477.75
11-Sep-14,479.75
10-Sep-14,479.36
09-Sep-14,475.26
08-Sep-14,474.6
07-Sep-14,482.28
06-Sep-14,484.83
05-Sep-14,483.34
04-Sep-14,489.66
03-Sep-14,477.59
02-Sep-14,477.43
01-Sep-14,474.88
31-Aug-14,477.76
30-Aug-14,504.25
29-Aug-14,508.52
28-Aug-14,507.82
27-Aug-14,511.15
26-Aug-14,511.57
25-Aug-14,502.5
24-Aug-14,508.29
23-Aug-14,498.08
22-Aug-14,514.04
21-Aug-14,517.24
20-Aug-14,511.98
19-Aug-14,485.24
18-Aug-14,461.46
17-Aug-14,491.8
16-Aug-14,519.71
15-Aug-14,497.01
14-Aug-14,505.97
13-Aug-14,546.66
12-Aug-14,569.64
11-Aug-14,576.37
10-Aug-14,591.06
09-Aug-14,589.37
08-Aug-14,592.58
07-Aug-14,588.87
06-Aug-14,584.65
05-Aug-14,585.44
04-Aug-14,588.78
03-Aug-14,586.67
02-Aug-14,589.33
01-Aug-14,594.92
31-Jul-14,586.23
30-Jul-14,567.29
29-Jul-14,584.72
28-Jul-14,585.69
27-Jul-14,593.85
26-Jul-14,595.81
25-Jul-14,601.09
24-Jul-14,601.73
23-Jul-14,619.41
22-Jul-14,621.55
21-Jul-14,622.21
20-Jul-14,623.9
19-Jul-14,628.52
18-Jul-14,628.78
17-Jul-14,623.09
16-Jul-14,616.8
15-Jul-14,621.59
14-Jul-14,619.32
13-Jul-14,626.5
12-Jul-14,633.71
11-Jul-14,632
10-Jul-14,616.76
09-Jul-14,624.51
08-Jul-14,624.82
07-Jul-14,624.09
06-Jul-14,635.81
05-Jul-14,631.46
04-Jul-14,630.69
03-Jul-14,645.16
02-Jul-14,650.88
01-Jul-14,640.81
30-Jun-14,639.8
29-Jun-14,602.72
28-Jun-14,596.55
27-Jun-14,597.26
26-Jun-14,581.14
25-Jun-14,566.34
24-Jun-14,582.36
23-Jun-14,593.98
22-Jun-14,602.27
21-Jun-14,594.99
20-Jun-14,594.15
19-Jun-14,598.07
18-Jun-14,607.96
17-Jun-14,610.86
16-Jun-14,592.19
15-Jun-14,592.94
14-Jun-14,577.36
13-Jun-14,600.16
12-Jun-14,586.95
11-Jun-14,633.02
10-Jun-14,653.15
09-Jun-14,649.16
08-Jun-14,656.14
07-Jun-14,654.97
06-Jun-14,653.7
05-Jun-14,659.26
04-Jun-14,641.61
03-Jun-14,667.6
02-Jun-14,660.62
01-Jun-14,630.23
31-May-14,623.68
30-May-14,615.33
29-May-14,568.18
28-May-14,577.06
27-May-14,571.24
26-May-14,583.42
25-May-14,571.59
24-May-14,525.14
23-May-14,520.22
22-May-14,524.58
21-May-14,491.77
20-May-14,485.72
19-May-14,446.18
18-May-14,446.26
17-May-14,448.9
16-May-14,448.06
15-May-14,447.25
14-May-14,443.97
13-May-14,440.67
12-May-14,441.46
11-May-14,438.89
10-May-14,454.43
09-May-14,449.46
08-May-14,440.17
07-May-14,438.82
06-May-14,428.96
05-May-14,433.48
04-May-14,436.4
03-May-14,437.76
02-May-14,449.38
01-May-14,457.76
30-Apr-14,447.64
29-Apr-14,447.21
28-Apr-14,440.29
27-Apr-14,436.39
26-Apr-14,458.6
25-Apr-14,461.45
24-Apr-14,500.46
23-Apr-14,491.3
22-Apr-14,487.92
21-Apr-14,495.77
20-Apr-14,498.17
19-Apr-14,501.57
18-Apr-14,479.64
17-Apr-14,495.96
16-Apr-14,527.4
15-Apr-14,515.59
14-Apr-14,458.79
13-Apr-14,414.06
12-Apr-14,421.12
11-Apr-14,420.95
10-Apr-14,365.18
09-Apr-14,442.73
08-Apr-14,453.09
07-Apr-14,449.42
06-Apr-14,460.5
05-Apr-14,461.91
04-Apr-14,447.53
03-Apr-14,444.72
02-Apr-14,437.14
01-Apr-14,478.38
31-Mar-14,457
30-Mar-14,460.27
29-Mar-14,491.17
28-Mar-14,495.67
27-Mar-14,471.24
26-Mar-14,580.83
25-Mar-14,583.92
